zinc_id,gene_name,gene_name,affinity
ZINC000026380476,POL,POL,6.74
ZINC000026380479,POL,POL,6.74
ZINC000026839113,POL,POL,6.74
ZINC000026940548,POL,POL,6.74
ZINC000027555023,POL,POL,6.74
ZINC000027842961,POL,POL,6.74
ZINC000169352738,POL,POL,6.74
ZINC000261089346,POL,POL,6.74
ZINC000261089349,POL,POL,6.74
ZINC000005887529,POL,POL,6.73
ZINC000006424590,POL,POL,6.73
ZINC000013588928,POL,POL,6.73
ZINC000013612305,POL,POL,6.73
ZINC000014943315,POL,POL,6.73
ZINC000026493398,POL,POL,6.73
ZINC000026836257,POL,POL,6.73
ZINC000027846372,POL,POL,6.73
ZINC000027846381,POL,POL,6.73
ZINC000028772264,POL,POL,6.73
ZINC000028772267,POL,POL,6.73
ZINC000028772270,POL,POL,6.73
ZINC000000008896,POL,POL,6.72
ZINC000001645812,POL,POL,6.72
ZINC000005549384,POL,POL,6.72
ZINC000005841433,POL,POL,6.72
ZINC000005842319,POL,POL,6.72
ZINC000005842481,POL,POL,6.72
ZINC000005842748,POL,POL,6.72
ZINC000005885578,POL,POL,6.72
ZINC000005887500,POL,POL,6.72
ZINC000005891352,POL,POL,6.72
ZINC000005933916,POL,POL,6.72
ZINC000006385172,POL,POL,6.72
ZINC000006424963,POL,POL,6.72
ZINC000006567495,POL,POL,6.72
ZINC000006567502,POL,POL,6.72
ZINC000006582298,POL,POL,6.72
ZINC000014943760,POL,POL,6.72
ZINC000014946351,POL,POL,6.72
ZINC000026158819,POL,POL,6.72
ZINC000026158827,POL,POL,6.72
ZINC000026158836,POL,POL,6.72
ZINC000026158845,POL,POL,6.72
ZINC000026733317,POL,POL,6.72
ZINC000027200996,POL,POL,6.72
ZINC000027201004,POL,POL,6.72
ZINC000027519781,POL,POL,6.72
ZINC000028394664,POL,POL,6.72
ZINC000028394671,POL,POL,6.72
ZINC000028394681,POL,POL,6.72
ZINC000036124565,POL,POL,6.72
ZINC000036403282,POL,POL,6.72
ZINC000049877773,POL,POL,6.72
ZINC000049942478,POL,POL,6.72
ZINC000095546248,POL,POL,6.72
ZINC000162390967,POL,POL,6.72
ZINC000169360846,POL,POL,6.72
ZINC000169360847,POL,POL,6.72
ZINC000261125244,POL,POL,6.72
ZINC000261125246,POL,POL,6.72
ZINC000014943893,POL,POL,6.71
ZINC000026173043,POL,POL,6.71
ZINC000026173048,POL,POL,6.71
ZINC000027988400,POL,POL,6.71
ZINC000029205477,POL,POL,6.71
ZINC000029205481,POL,POL,6.71
ZINC000029205484,POL,POL,6.71
ZINC000100967072,POL,POL,6.71
ZINC000100967078,POL,POL,6.71
ZINC000000013191,POL,POL,6.70
ZINC000000020483,POL,POL,6.70
ZINC000005841817,POL,POL,6.70
ZINC000005842302,POL,POL,6.70
ZINC000005886238,POL,POL,6.70
ZINC000005930854,POL,POL,6.70
ZINC000005931254,POL,POL,6.70
ZINC000006031643,POL,POL,6.70
ZINC000006066787,POL,POL,6.70
ZINC000012354058,POL,POL,6.70
ZINC000013473016,POL,POL,6.70
ZINC000013473017,POL,POL,6.70
ZINC000013474520,POL,POL,6.70
ZINC000013474560,POL,POL,6.70
ZINC000013474561,POL,POL,6.70
ZINC000013556511,POL,POL,6.70
ZINC000013556513,POL,POL,6.70
ZINC000013556538,POL,POL,6.70
ZINC000013744863,POL,POL,6.70
ZINC000013744871,POL,POL,6.70
ZINC000013744881,POL,POL,6.70
ZINC000013744897,POL,POL,6.70
ZINC000013744901,POL,POL,6.70
ZINC000013744905,POL,POL,6.70
ZINC000013744911,POL,POL,6.70
ZINC000013781294,POL,POL,6.70
ZINC000013781295,POL,POL,6.70
ZINC000013781296,POL,POL,6.70
ZINC000013782657,POL,POL,6.70
ZINC000013982530,POL,POL,6.70
ZINC000014210468,POL,POL,6.70
ZINC000014943106,POL,POL,6.70
ZINC000014943901,POL,POL,6.70
ZINC000014979601,POL,POL,6.70
ZINC000014979604,POL,POL,6.70
ZINC000014979607,POL,POL,6.70
ZINC000026569515,POL,POL,6.70
ZINC000027188022,POL,POL,6.70
ZINC000027322277,POL,POL,6.70
ZINC000027428990,POL,POL,6.70
ZINC000027523491,POL,POL,6.70
ZINC000027523989,POL,POL,6.70
ZINC000027990634,POL,POL,6.70
ZINC000028011028,POL,POL,6.70
ZINC000028011034,POL,POL,6.70
ZINC000028011041,POL,POL,6.70
ZINC000028011047,POL,POL,6.70
ZINC000028086858,POL,POL,6.70
ZINC000028086864,POL,POL,6.70
ZINC000029307464,POL,POL,6.70
ZINC000029307469,POL,POL,6.70
ZINC000035997103,POL,POL,6.70
ZINC000036140047,POL,POL,6.70
ZINC000036152036,POL,POL,6.70
ZINC000043442953,POL,POL,6.70
ZINC000043442956,POL,POL,6.70
ZINC000049605919,POL,POL,6.70
ZINC000049605920,POL,POL,6.70
ZINC000049605921,POL,POL,6.70
ZINC000049605922,POL,POL,6.70
ZINC000058497476,POL,POL,6.70
ZINC000058533830,POL,POL,6.70
ZINC000095539691,POL,POL,6.70
ZINC000095539692,POL,POL,6.70
ZINC000095539693,POL,POL,6.70
ZINC000095539694,POL,POL,6.70
ZINC000095546168,POL,POL,6.70
ZINC000095610538,POL,POL,6.70
ZINC000100837197,POL,POL,6.70
ZINC000101002409,POL,POL,6.70
ZINC000101048075,POL,POL,6.70
ZINC000101075321,POL,POL,6.70
ZINC000150540148,POL,POL,6.70
ZINC000150580637,POL,POL,6.70
ZINC000169341202,POL,POL,6.70
ZINC000253637200,POL,POL,6.70
ZINC000253637204,POL,POL,6.70
ZINC000005887502,POL,POL,6.69
ZINC000014946738,POL,POL,6.69
ZINC000036124555,POL,POL,6.69
ZINC000095548621,POL,POL,6.69
ZINC000095548622,POL,POL,6.69
ZINC000003914830,POL,POL,6.68
ZINC000005115161,POL,POL,6.68
ZINC000005842214,POL,POL,6.68
ZINC000005842369,POL,POL,6.68
ZINC000006380374,POL,POL,6.68
ZINC000006385136,POL,POL,6.68
ZINC000006567560,POL,POL,6.68
ZINC000006567561,POL,POL,6.68
ZINC000013612233,POL,POL,6.68
ZINC000013780562,POL,POL,6.68
ZINC000014943141,POL,POL,6.68
ZINC000014943211,POL,POL,6.68
ZINC000014979179,POL,POL,6.68
ZINC000014979182,POL,POL,6.68
ZINC000026177853,POL,POL,6.68
ZINC000026177859,POL,POL,6.68
ZINC000029399063,POL,POL,6.68
ZINC000034646762,POL,POL,6.68
ZINC000035001654,POL,POL,6.68
ZINC000103252386,POL,POL,6.68
ZINC000169312562,POL,POL,6.68
ZINC000014943045,POL,POL,6.67
ZINC000014943329,POL,POL,6.67
ZINC000026826991,POL,POL,6.67
ZINC000026827143,POL,POL,6.67
ZINC000027768372,POL,POL,6.67
ZINC000027768378,POL,POL,6.67
ZINC000095539689,POL,POL,6.67
ZINC000002047322,POL,POL,6.66
ZINC000003871751,POL,POL,6.66
ZINC000005891923,POL,POL,6.66
ZINC000005892862,POL,POL,6.66
ZINC000005974626,POL,POL,6.66
ZINC000006385176,POL,POL,6.66
ZINC000006484871,POL,POL,6.66
ZINC000013612296,POL,POL,6.66
ZINC000013674047,POL,POL,6.66
ZINC000013675128,POL,POL,6.66
ZINC000013775982,POL,POL,6.66
ZINC000013775990,POL,POL,6.66
ZINC000014943038,POL,POL,6.66
ZINC000014943755,POL,POL,6.66
ZINC000026018932,POL,POL,6.66
ZINC000026282839,POL,POL,6.66
ZINC000027190602,POL,POL,6.66
ZINC000029411674,POL,POL,6.66
ZINC000029411678,POL,POL,6.66
ZINC000095609925,POL,POL,6.66
ZINC000095610504,POL,POL,6.66
ZINC000005884416,POL,POL,6.65
ZINC000036124581,POL,POL,6.65
ZINC000101348311,POL,POL,6.65
ZINC000101348314,POL,POL,6.65
ZINC000150554902,POL,POL,6.65
ZINC000150554908,POL,POL,6.65
ZINC000000013190,POL,POL,6.64
ZINC000005841942,POL,POL,6.64
ZINC000005842600,POL,POL,6.64
ZINC000005962994,POL,POL,6.64
ZINC000006385125,POL,POL,6.64
ZINC000006385134,POL,POL,6.64
ZINC000006385380,POL,POL,6.64
ZINC000006482686,POL,POL,6.64
ZINC000006488691,POL,POL,6.64
ZINC000013758761,POL,POL,6.64
ZINC000014943302,POL,POL,6.64
ZINC000026269039,POL,POL,6.64
ZINC000027524074,POL,POL,6.64
ZINC000027650949,POL,POL,6.64
ZINC000029233518,POL,POL,6.64
ZINC000029233525,POL,POL,6.64
ZINC000029233532,POL,POL,6.64
ZINC000029570969,POL,POL,6.64
ZINC000029570973,POL,POL,6.64
ZINC000034817568,POL,POL,6.64
ZINC000169349198,POL,POL,6.64
ZINC000169349200,POL,POL,6.64
ZINC000169358521,POL,POL,6.64
ZINC000195291306,POL,POL,6.64
ZINC000005854504,POL,POL,6.63
ZINC000005887216,POL,POL,6.63
ZINC000014943805,POL,POL,6.63
ZINC000014943891,POL,POL,6.63
ZINC000027767188,POL,POL,6.63
ZINC000027767194,POL,POL,6.63
ZINC000029203766,POL,POL,6.63
ZINC000029203771,POL,POL,6.63
ZINC000029203775,POL,POL,6.63
ZINC000299846887,POL,POL,6.63
ZINC000299846888,POL,POL,6.63
ZINC000003648747,POL,POL,6.62
ZINC000003942955,POL,POL,6.62
ZINC000005841716,POL,POL,6.62
ZINC000005842632,POL,POL,6.62
ZINC000005842850,POL,POL,6.62
ZINC000006385193,POL,POL,6.62
ZINC000006521144,POL,POL,6.62
ZINC000012354056,POL,POL,6.62
ZINC000013744259,POL,POL,6.62
ZINC000013744261,POL,POL,6.62
ZINC000013758757,POL,POL,6.62
ZINC000014294184,POL,POL,6.62
ZINC000014943521,POL,POL,6.62
ZINC000014944007,POL,POL,6.62
ZINC000014946443,POL,POL,6.62
ZINC000026576333,POL,POL,6.62
ZINC000026649249,POL,POL,6.62
ZINC000026936726,POL,POL,6.62
ZINC000026945267,POL,POL,6.62
ZINC000049592939,POL,POL,6.62
ZINC000150560821,POL,POL,6.62
ZINC000169349222,POL,POL,6.62
ZINC000169349223,POL,POL,6.62
ZINC000169349224,POL,POL,6.62
ZINC000169349226,POL,POL,6.62
ZINC000005841655,POL,POL,6.61
ZINC000006579080,POL,POL,6.61
ZINC000026249524,POL,POL,6.61
ZINC000028130352,POL,POL,6.61
ZINC000000004864,POL,POL,6.60
ZINC000005841730,POL,POL,6.60
ZINC000005974017,POL,POL,6.60
ZINC000006425237,POL,POL,6.60
ZINC000006486985,POL,POL,6.60
ZINC000006487780,POL,POL,6.60
ZINC000006521963,POL,POL,6.60
ZINC000006524251,POL,POL,6.60
ZINC000013556374,POL,POL,6.60
ZINC000013675102,POL,POL,6.60
ZINC000013780550,POL,POL,6.60
ZINC000013801192,POL,POL,6.60
ZINC000014943094,POL,POL,6.60
ZINC000014943095,POL,POL,6.60
ZINC000014943470,POL,POL,6.60
ZINC000026505043,POL,POL,6.60
ZINC000026572747,POL,POL,6.60
ZINC000026653752,POL,POL,6.60
ZINC000027419658,POL,POL,6.60
ZINC000028130729,POL,POL,6.60
ZINC000029389779,POL,POL,6.60
ZINC000029389782,POL,POL,6.60
ZINC000036124911,POL,POL,6.60
ZINC000049771378,POL,POL,6.60
ZINC000049771379,POL,POL,6.60
ZINC000095543844,POL,POL,6.60
ZINC000095607944,POL,POL,6.60
ZINC000095607945,POL,POL,6.60
ZINC000095607946,POL,POL,6.60
ZINC000095607947,POL,POL,6.60
ZINC000101038517,POL,POL,6.60
ZINC000137468983,POL,POL,6.60
ZINC000137469046,POL,POL,6.60
ZINC000150548164,POL,POL,6.60
ZINC000170174680,POL,POL,6.60
ZINC000003828932,POL,POL,6.59
ZINC000003942962,POL,POL,6.59
ZINC000005838778,POL,POL,6.59
ZINC000005841639,POL,POL,6.59
ZINC000005887589,POL,POL,6.59
ZINC000006385151,POL,POL,6.59
ZINC000006521930,POL,POL,6.59
ZINC000006521945,POL,POL,6.59
ZINC000013584820,POL,POL,6.59
ZINC000013612227,POL,POL,6.59
ZINC000013740574,POL,POL,6.59
ZINC000013740575,POL,POL,6.59
ZINC000013758771,POL,POL,6.59
ZINC000014908001,POL,POL,6.59
ZINC000014943010,POL,POL,6.59
ZINC000014946771,POL,POL,6.59
ZINC000026384575,POL,POL,6.59
ZINC000026935971,POL,POL,6.59
ZINC000028458046,POL,POL,6.59
ZINC000028458049,POL,POL,6.59
ZINC000028458052,POL,POL,6.59
ZINC000029415372,POL,POL,6.59
ZINC000029415377,POL,POL,6.59
ZINC000029467078,POL,POL,6.59
ZINC000036124600,POL,POL,6.59
ZINC000038147487,POL,POL,6.59
ZINC000095610572,POL,POL,6.59
ZINC000095610573,POL,POL,6.59
ZINC000100712875,POL,POL,6.59
ZINC000100712878,POL,POL,6.59
ZINC000100990423,POL,POL,6.59
ZINC000169306997,POL,POL,6.59
ZINC000169349216,POL,POL,6.59
ZINC000169349217,POL,POL,6.59
ZINC000005887292,POL,POL,6.58
ZINC000006580306,POL,POL,6.58
ZINC000014943925,POL,POL,6.58
ZINC000014943927,POL,POL,6.58
ZINC000026292656,POL,POL,6.58
ZINC000027417329,POL,POL,6.58
ZINC000027520581,POL,POL,6.58
ZINC000027520583,POL,POL,6.58
ZINC000027520585,POL,POL,6.58
ZINC000027520587,POL,POL,6.58
ZINC000027849929,POL,POL,6.58
ZINC000036124531,POL,POL,6.58
ZINC000000008108,POL,POL,6.57
ZINC000005891702,POL,POL,6.57
ZINC000005934224,POL,POL,6.57
ZINC000005940165,POL,POL,6.57
ZINC000005963063,POL,POL,6.57
ZINC000006567402,POL,POL,6.57
ZINC000006567428,POL,POL,6.57
ZINC000006579538,POL,POL,6.57
ZINC000006579550,POL,POL,6.57
ZINC000013556835,POL,POL,6.57
ZINC000013766402,POL,POL,6.57
ZINC000013766404,POL,POL,6.57
ZINC000013801182,POL,POL,6.57
ZINC000014908003,POL,POL,6.57
ZINC000014946391,POL,POL,6.57
ZINC000026143568,POL,POL,6.57
ZINC000026143576,POL,POL,6.57
ZINC000026143583,POL,POL,6.57
ZINC000026143590,POL,POL,6.57
ZINC000026841078,POL,POL,6.57
ZINC000028770057,POL,POL,6.57
ZINC000036140441,POL,POL,6.57
ZINC000036140444,POL,POL,6.57
ZINC000036140447,POL,POL,6.57
ZINC000095541340,POL,POL,6.57
ZINC000095541341,POL,POL,6.57
ZINC000095542580,POL,POL,6.57
ZINC000095542581,POL,POL,6.57
ZINC000095542582,POL,POL,6.57
ZINC000095542583,POL,POL,6.57
ZINC000169334479,POL,POL,6.57
ZINC000006578457,POL,POL,6.56
ZINC000013474519,POL,POL,6.56
ZINC000014943900,POL,POL,6.56
ZINC000027101403,POL,POL,6.56
ZINC000029564963,POL,POL,6.56
ZINC000095548623,POL,POL,6.56
ZINC000095548624,POL,POL,6.56
ZINC000095548625,POL,POL,6.56
ZINC000095548626,POL,POL,6.56
ZINC000002020188,POL,POL,6.55
ZINC000002020189,POL,POL,6.55
ZINC000005723218,POL,POL,6.55
ZINC000005843296,POL,POL,6.55
ZINC000005887366,POL,POL,6.55
ZINC000005940400,POL,POL,6.55
ZINC000005962454,POL,POL,6.55
ZINC000006385135,POL,POL,6.55
ZINC000006522948,POL,POL,6.55
ZINC000013743226,POL,POL,6.55
ZINC000013743227,POL,POL,6.55
ZINC000017198146,POL,POL,6.55
ZINC000026156707,POL,POL,6.55
ZINC000027087020,POL,POL,6.55
ZINC000027087030,POL,POL,6.55
ZINC000027436240,POL,POL,6.55
ZINC000029327076,POL,POL,6.55
ZINC000038155298,POL,POL,6.55
ZINC000049765534,POL,POL,6.55
ZINC000095612650,POL,POL,6.55
ZINC000095612651,POL,POL,6.55
ZINC000095612652,POL,POL,6.55
ZINC000095612653,POL,POL,6.55
ZINC000100971842,POL,POL,6.55
ZINC000100971844,POL,POL,6.55
ZINC000138533959,POL,POL,6.55
ZINC000169352009,POL,POL,6.55
ZINC000000011836,POL,POL,6.54
ZINC000001621007,POL,POL,6.54
ZINC000005841340,POL,POL,6.54
ZINC000005842487,POL,POL,6.54
ZINC000005931397,POL,POL,6.54
ZINC000006481376,POL,POL,6.54
ZINC000006579619,POL,POL,6.54
ZINC000006579652,POL,POL,6.54
ZINC000006582009,POL,POL,6.54
ZINC000006582293,POL,POL,6.54
ZINC000013744650,POL,POL,6.54
ZINC000013766399,POL,POL,6.54
ZINC000013766401,POL,POL,6.54
ZINC000013775994,POL,POL,6.54
ZINC000026151506,POL,POL,6.54
ZINC000026724540,POL,POL,6.54
ZINC000029569138,POL,POL,6.54
ZINC000013740378,POL,POL,6.53
ZINC000026390329,POL,POL,6.53
ZINC000026505462,POL,POL,6.53
ZINC000026505470,POL,POL,6.53
ZINC000027414891,POL,POL,6.53
ZINC000027414897,POL,POL,6.53
ZINC000029398711,POL,POL,6.53
ZINC000036124539,POL,POL,6.53
ZINC000038147687,POL,POL,6.53
ZINC000038147688,POL,POL,6.53
ZINC000049672539,POL,POL,6.53
ZINC000049672541,POL,POL,6.53
ZINC000000006647,POL,POL,6.52
ZINC000003960622,POL,POL,6.52
ZINC000005499971,POL,POL,6.52
ZINC000005842230,POL,POL,6.52
ZINC000005891331,POL,POL,6.52
ZINC000005923808,POL,POL,6.52
ZINC000005932902,POL,POL,6.52
ZINC000005964964,POL,POL,6.52
ZINC000005972809,POL,POL,6.52
ZINC000006371542,POL,POL,6.52
ZINC000006385170,POL,POL,6.52
ZINC000013473022,POL,POL,6.52
ZINC000013473023,POL,POL,6.52
ZINC000013473028,POL,POL,6.52
ZINC000013473029,POL,POL,6.52
ZINC000013556439,POL,POL,6.52
ZINC000013556442,POL,POL,6.52
ZINC000013556449,POL,POL,6.52
ZINC000013556452,POL,POL,6.52
ZINC000013556455,POL,POL,6.52
ZINC000013556457,POL,POL,6.52
ZINC000013727842,POL,POL,6.52
ZINC000013740586,POL,POL,6.52
ZINC000013740587,POL,POL,6.52
ZINC000013758733,POL,POL,6.52
ZINC000014943107,POL,POL,6.52
ZINC000014946743,POL,POL,6.52
ZINC000026164247,POL,POL,6.52
ZINC000026493317,POL,POL,6.52
ZINC000026838529,POL,POL,6.52
ZINC000027188854,POL,POL,6.52
ZINC000027188860,POL,POL,6.52
ZINC000027207681,POL,POL,6.52
ZINC000027207684,POL,POL,6.52
ZINC000028393235,POL,POL,6.52
ZINC000028393245,POL,POL,6.52
ZINC000028393253,POL,POL,6.52
ZINC000028393261,POL,POL,6.52
ZINC000029545594,POL,POL,6.52
ZINC000032025777,POL,POL,6.52
ZINC000049627453,POL,POL,6.52
ZINC000049627456,POL,POL,6.52
ZINC000100838241,POL,POL,6.52
ZINC000150540142,POL,POL,6.52
ZINC000169368544,POL,POL,6.52
ZINC000169368545,POL,POL,6.52
ZINC000005842036,POL,POL,6.51
ZINC000005891306,POL,POL,6.51
ZINC000014942905,POL,POL,6.51
ZINC000034820510,POL,POL,6.51
ZINC000038147685,POL,POL,6.51
ZINC000038147686,POL,POL,6.51
ZINC000169334482,POL,POL,6.51
ZINC000169334483,POL,POL,6.51
ZINC000169352029,POL,POL,6.51
ZINC000014942899,POL,POL,6.50
ZINC000014943966,POL,POL,6.50
ZINC000014943968,POL,POL,6.50
ZINC000029394595,POL,POL,6.50
ZINC000029567224,POL,POL,6.50
ZINC000095548157,POL,POL,6.50
ZINC000299845829,POL,POL,6.50
ZINC000299845830,POL,POL,6.50
ZINC000001645454,POL,POL,6.49
ZINC000006522178,POL,POL,6.49
ZINC000006580668,POL,POL,6.49
ZINC000013488680,POL,POL,6.49
ZINC000013488681,POL,POL,6.49
ZINC000013488682,POL,POL,6.49
ZINC000013488683,POL,POL,6.49
ZINC000013740580,POL,POL,6.49
ZINC000013740581,POL,POL,6.49
ZINC000013759886,POL,POL,6.49
ZINC000013782673,POL,POL,6.49
ZINC000013782674,POL,POL,6.49
ZINC000014943027,POL,POL,6.49
ZINC000014943028,POL,POL,6.49
ZINC000026015423,POL,POL,6.49
ZINC000026149413,POL,POL,6.49
ZINC000026851668,POL,POL,6.49
ZINC000026851991,POL,POL,6.49
ZINC000028770694,POL,POL,6.49
ZINC000029463104,POL,POL,6.49
ZINC000043226831,POL,POL,6.49
ZINC000100990350,POL,POL,6.49
ZINC000100990353,POL,POL,6.49
ZINC000100990356,POL,POL,6.49
ZINC000100990360,POL,POL,6.49
ZINC000169317007,POL,POL,6.49
ZINC000002008762,POL,POL,6.48
ZINC000003963047,POL,POL,6.48
ZINC000006385194,POL,POL,6.48
ZINC000006403944,POL,POL,6.48
ZINC000013758774,POL,POL,6.48
ZINC000013780555,POL,POL,6.48
ZINC000013780569,POL,POL,6.48
ZINC000014943009,POL,POL,6.48
ZINC000014946357,POL,POL,6.48
ZINC000026282202,POL,POL,6.48
ZINC000027417334,POL,POL,6.48
ZINC000027517953,POL,POL,6.48
ZINC000027517954,POL,POL,6.48
ZINC000027517955,POL,POL,6.48
ZINC000027517956,POL,POL,6.48
ZINC000029325314,POL,POL,6.48
ZINC000036140033,POL,POL,6.48
ZINC000049877572,POL,POL,6.48
ZINC000058497545,POL,POL,6.48
ZINC000095611903,POL,POL,6.48
ZINC000253637358,POL,POL,6.48
ZINC000253637363,POL,POL,6.48
ZINC000299809539,POL,POL,6.48
ZINC000299809540,POL,POL,6.48
ZINC000299809542,POL,POL,6.48
ZINC000000014021,POL,POL,6.47
ZINC000005828063,POL,POL,6.47
ZINC000005847447,POL,POL,6.47
ZINC000005887206,POL,POL,6.47
ZINC000005974469,POL,POL,6.47
ZINC000006579542,POL,POL,6.47
ZINC000006579551,POL,POL,6.47
ZINC000013744662,POL,POL,6.47
ZINC000013775988,POL,POL,6.47
ZINC000014943923,POL,POL,6.47
ZINC000014943924,POL,POL,6.47
ZINC000027990627,POL,POL,6.47
ZINC000029236568,POL,POL,6.47
ZINC000038143453,POL,POL,6.47
ZINC000095545750,POL,POL,6.47
ZINC000169351994,POL,POL,6.47
ZINC000000004743,POL,POL,6.46
ZINC000001554726,POL,POL,6.46
ZINC000005843320,POL,POL,6.46
ZINC000005887295,POL,POL,6.46
ZINC000005887430,POL,POL,6.46
ZINC000006385155,POL,POL,6.46
ZINC000013488694,POL,POL,6.46
ZINC000013558326,POL,POL,6.46
ZINC000013743237,POL,POL,6.46
ZINC000013743238,POL,POL,6.46
ZINC000013744849,POL,POL,6.46
ZINC000013744895,POL,POL,6.46
ZINC000013758744,POL,POL,6.46
ZINC000013775984,POL,POL,6.46
ZINC000014908006,POL,POL,6.46
ZINC000027082629,POL,POL,6.46
ZINC000027082635,POL,POL,6.46
ZINC000029408666,POL,POL,6.46
ZINC000038143454,POL,POL,6.46
ZINC000049785257,POL,POL,6.46
ZINC000058627766,POL,POL,6.46
ZINC000095605986,POL,POL,6.46
ZINC000100870183,POL,POL,6.46
ZINC000150522646,POL,POL,6.46
ZINC000150522648,POL,POL,6.46
ZINC000150522651,POL,POL,6.46
ZINC000150550530,POL,POL,6.46
ZINC000169334478,POL,POL,6.46
ZINC000006524752,POL,POL,6.45
ZINC000013612288,POL,POL,6.45
ZINC000026153382,POL,POL,6.45
ZINC000026153392,POL,POL,6.45
ZINC000026153404,POL,POL,6.45
ZINC000026153413,POL,POL,6.45
ZINC000038147694,POL,POL,6.45
ZINC000005842052,POL,POL,6.44
ZINC000013488684,POL,POL,6.44
ZINC000013488685,POL,POL,6.44
ZINC000013488686,POL,POL,6.44
ZINC000013488687,POL,POL,6.44
ZINC000013758769,POL,POL,6.44
ZINC000013758791,POL,POL,6.44
ZINC000026148806,POL,POL,6.44
ZINC000026148816,POL,POL,6.44
ZINC000026401110,POL,POL,6.44
ZINC000026403060,POL,POL,6.44
ZINC000026673871,POL,POL,6.44
ZINC000027331080,POL,POL,6.44
ZINC000032016343,POL,POL,6.44
ZINC000100990387,POL,POL,6.44
ZINC000100990395,POL,POL,6.44
ZINC000100990398,POL,POL,6.44
ZINC000100990402,POL,POL,6.44
ZINC000169312564,POL,POL,6.44
ZINC000000014020,POL,POL,6.43
ZINC000003589958,POL,POL,6.43
ZINC000005811267,POL,POL,6.43
ZINC000005887075,POL,POL,6.43
ZINC000005934295,POL,POL,6.43
ZINC000013475477,POL,POL,6.43
ZINC000013518702,POL,POL,6.43
ZINC000013518723,POL,POL,6.43
ZINC000013612291,POL,POL,6.43
ZINC000013738581,POL,POL,6.43
ZINC000026383513,POL,POL,6.43
ZINC000026955958,POL,POL,6.43
ZINC000028527677,POL,POL,6.43
ZINC000000013192,POL,POL,6.42
ZINC000000013198,POL,POL,6.42
ZINC000001626186,POL,POL,6.42
ZINC000003648360,POL,POL,6.42
ZINC000005842019,POL,POL,6.42
ZINC000005891766,POL,POL,6.42
ZINC000005891776,POL,POL,6.42
ZINC000013585216,POL,POL,6.42
ZINC000013585218,POL,POL,6.42
ZINC000013612225,POL,POL,6.42
ZINC000013758779,POL,POL,6.42
ZINC000014943525,POL,POL,6.42
ZINC000026279356,POL,POL,6.42
ZINC000026573227,POL,POL,6.42
ZINC000036152426,POL,POL,6.42
ZINC000095606655,POL,POL,6.42
ZINC000095606656,POL,POL,6.42
ZINC000169350440,POL,POL,6.42
ZINC000005887079,POL,POL,6.41
ZINC000006424593,POL,POL,6.41
ZINC000006522839,POL,POL,6.41
ZINC000006522840,POL,POL,6.41
ZINC000006523283,POL,POL,6.41
ZINC000013740568,POL,POL,6.41
ZINC000013740569,POL,POL,6.41
ZINC000014942903,POL,POL,6.41
ZINC000028088831,POL,POL,6.41
ZINC000029203864,POL,POL,6.41
ZINC000029203869,POL,POL,6.41
ZINC000029203874,POL,POL,6.41
ZINC000095610552,POL,POL,6.41
ZINC000095610553,POL,POL,6.41
ZINC000100363301,POL,POL,6.41
ZINC000150522653,POL,POL,6.41
ZINC000150522656,POL,POL,6.41
ZINC000000006744,POL,POL,6.40
ZINC000000008582,POL,POL,6.40
ZINC000000014024,POL,POL,6.40
ZINC000001861202,POL,POL,6.40
ZINC000003648356,POL,POL,6.40
ZINC000003648380,POL,POL,6.40
ZINC000003832004,POL,POL,6.40
ZINC000005838119,POL,POL,6.40
ZINC000005886687,POL,POL,6.40
ZINC000005886988,POL,POL,6.40
ZINC000005892895,POL,POL,6.40
ZINC000005933077,POL,POL,6.40
ZINC000005962456,POL,POL,6.40
ZINC000005974371,POL,POL,6.40
ZINC000006380628,POL,POL,6.40
ZINC000006385171,POL,POL,6.40
ZINC000013473018,POL,POL,6.40
ZINC000013473019,POL,POL,6.40
ZINC000013477224,POL,POL,6.40
ZINC000013518660,POL,POL,6.40
ZINC000013556459,POL,POL,6.40
ZINC000013556462,POL,POL,6.40
ZINC000013556483,POL,POL,6.40
ZINC000013556485,POL,POL,6.40
ZINC000013556503,POL,POL,6.40
ZINC000013556506,POL,POL,6.40
ZINC000013743248,POL,POL,6.40
ZINC000013743249,POL,POL,6.40
ZINC000013743250,POL,POL,6.40
ZINC000013743251,POL,POL,6.40
ZINC000013744865,POL,POL,6.40
ZINC000013863472,POL,POL,6.40
ZINC000013863473,POL,POL,6.40
ZINC000014943104,POL,POL,6.40
ZINC000014943135,POL,POL,6.40
ZINC000014943232,POL,POL,6.40
ZINC000014943868,POL,POL,6.40
ZINC000026286864,POL,POL,6.40
